,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
290,2022-11-06 13:41:24.907078,Mygirls56,Nov 2019,5.0,Great time in Chicago!,The hotel staff and rooms were prepared for us even though we arrived early. Check in process was extremely smooth and front desk crew was very friendly and professional.   The State and Lake restaurant in the Wit has an terrific menu and the breakfast menu was excellent!,November 2019
291,2022-11-06 13:41:24.923120,jamauii,Nov 2019,5.0,"Great place, wonderful staff","I was recently at your hotel with my friends and my wife for her birthday. I want to thank you and I believe his name was Eric? I’m bad with names. He worked the concierge desk. He was a book of knowledge. The way we we’re welcomed from the first time we stepped into the Wit  was just an awesome experience. I assure you and your team, that when we do come back to Chicago, your Hotel and team will be our first choice. I will also be putting this on your review page and telling all those that The Wit is top notch. My wife and myself, along with my friends had a very memorable experience. Even the belle hops knew it was my wife’s birthday. Class act.  Please pass this along to your team and of course Erik. Until we meet again, I say thank you.",November 2019
292,2022-11-06 13:41:24.938854,Mary B,Nov 2019,5.0,Fantastic stay at the Wit in Chicago,"Our stay at The Wit was wonderful. Love the room, the view , the treats from our daughter & family 💕 The staff was gracious and helpful. The Roof on the Wit is a delightful place to dine and enjoy a relaxed atmosphere. The Lobster - Black Rice Paella is delicious. Worth having more than once. The State and Lake Chicago Tavern in the lobby area also has delicious food with a very pleasant, helpful Staff",November 2019
293,2022-11-06 13:41:24.955915,njjohnson6505,Nov 2019,5.0,Solo/Birthday stay,I booked a 1 bedroom suite for my birthday. I enjoyed my stay. My check in experience was quick and efficient. The food and drinks at the Roof were great and they were very accommodating for my group that joined me.,October 2019
294,2022-11-06 13:41:24.978539,Anne B,Nov 2019,5.0,Great hotel!,"Great location and within walking distance of shopping and restaurants. The rooms are very modern, chic yet comfortable and roomy, clean, and beds were very comfortable. An AMAZING rooftop bar!  Wonderful hotel and amazing price. Would definitely stay here again.",November 2019
295,2022-11-06 13:41:24.994685,Englemm,Oct 2019,5.0,Great location and comfort,Excellent hotel and a perfect location. Easy to get around the city. Train operates within 2 blocks. Room was fabulous...comfortable and clean. Loved the nature sounds in the hallways. Created a wonderful environment.,October 2019
296,2022-11-06 13:41:25.012128,Patty2ski,Oct 2019,5.0,Great hotel,This is the wonderfully bright and airy hotel. Right in the heart of the theater district and conveniently located to the L for transportation. We were pleased with her accommodations and found the personal to be extremely knowledgeable and helpful. I would highly recommend this hotel and plan to stay there it on my next visit to Chicago.    The eggs Benedict for breakfast was super3,October 2019
297,2022-11-06 13:41:25.030404,Dennis,Oct 2019,4.0,"Large Room, Great Location","3.5 stars- This is a Hilton property located in the heart of Chicago. The location is fantastic and was reason enough to book this hotel. We booked the large luxury spa suite which was plenty of room for us and to have 3-4 guests during the evening. The decor is mildly dated, but the views from the upper floors are fantastic. Hilton Gold did not get us an upgrade, but were given waters and some snacks. The service was a little slow- they had not cleaned our room by 4pm. They were also unable to do late checkout, even though it is supposed to be part of the Gold benefits. Overall, if looking for a large room at mid range Chicago prices, this is not a bad option. I would not expect over the top service or benefits.",October 2019
298,2022-11-06 13:41:25.046900,George M,Oct 2019,5.0,Great hospitality and rooms for a business conference.,"Unique hotel with excellent service catering to all.  Excellent facilities for a business conference, superb staff and location.  The food was very good quality catering, excellent breakfast as well.  Rooftop bar is a must!",October 2019
299,2022-11-06 13:41:25.064693,David B,Oct 2019,5.0,Next door to Madonna,"From positive past experience with DoubleTree accommodations, we booked this stay due to its proximity to our concert venue. From check in valet to registration to servers for drinks/apps, we were surrounded by stellar staff and a welcoming experience that set the tone for a memorable night, each confirming through attentiveness their desire to make our stay great. It worked.",October 2019
300,2022-11-06 13:41:26.468835,Robert W,Oct 2019,4.0,theWit,"This is a great, modern hotel in a fantastic location. If you are in town for a show at the Chicago Theatre, this is the place to stay.  That said, theWit is a bit pricey. If not having used points for part of my stay, I'm not sure the value would have been there. (Of course, value is in the eye of the beholder and theWit isn't the sort of place you pick for economy).",October 2019
301,2022-11-06 13:41:26.484398,Casey22091,Oct 2019,5.0,Awesome staff!,This hotel was extremely accommodating to my 3 year old daughter. The staff were all very nice. Room service even noticed my child and gave us bath toys for our spa room. Rooms were clean and nice. Overall great experience and location. I will be back.,October 2019
302,2022-11-06 13:41:26.500057,mpg1234,Oct 2019,5.0,Lovely hotel with warm and friendly staff,"This is a terrific spot, conveniently located with a lot of style. The staff was absolutely delightful and even found us a mini sewing kit for a “button emergency.” The room (standard double) was well-appointed and the toiletries really nice.  We loved the soothing nature sounds in the hallways. We didn’t dine on the premises bc we went at peak times and didn’t have time to wait, but the menu looked great. Will definitely return.",October 2019
