,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
92,2022-11-06 13:46:02.926864,Tyler D,Sep 2022,5.0,Jose Valentin,Jose was so pleasant to talk to!!  Great Service!! Super Nice!! I will recommend this location for great customer service again!  The prompt response and friendliness was a nice welcoming feel.  Thank you!,September 2022
93,2022-11-06 13:46:03.151995,Emily M,Sep 2022,5.0,Amazing place!!,"Jose, Destiny, and Mike, at the front desk were so  accommodating with early check ins! Great hotel, in a great location. Walking distance to many restaurants. Our family and friends can’t wait to stay here again!",September 2022
94,2022-11-06 13:46:03.413948,Jay C,Sep 2022,5.0,Excellent Service,"Visiting here with my friends, hotel is well maintained hygienic. The staff Is really friendly and always happy to help. Having  a great experience here. Will surely visit the hotel again whenever back in city.",September 2022
95,2022-11-06 13:46:05.535878,Pratz,Sep 2022,5.0,Review,"Awesome ambiences, helpful staff, clean room. They offered us better deal with rooms adjacent as we required. The aesthetics and view outside the room window mesmerized our first visit in chicago. I think the hotel really keeps up to it's name.",September 2022
96,2022-11-06 13:46:05.631320,Quay Q,Sep 2022,5.0,First time to Chicago,"First time in Chicago, Desk attendant was very hospitable. She was friendly and very accommodating. The hotel is very clean, views are amazing. She provided recommendations for places to visit as well a dine in.",September 2022
97,2022-11-06 13:46:06.883509,Mike k,Sep 2022,5.0,Good start to our trip,"As a first time visitor to Chicago i was real worried the town would be a bit much.  All i know is what ive heard, and what ive heard wasnt good.   Most of it has turned out to be true sadly.  Fortunately this place has been a nice calm in the storm.  From the moment you walk in alexis at the front desk greets you with a kindness you would think could only be found in the midwest. The rooms are swanky and good bang for your buck.  I would definitely recommend this hotel and i know where im staying next time i come back.",September 2022
98,2022-11-06 13:46:06.904574,Nathan L,Sep 2022,5.0,Excellent,Alexis was amazing with checking us in! She was very welcoming and efficient! We appreciate the help that alexis provided for my friends and I. The hotel is very nice and clean! I am very excited for my stay here at the Hilton.,September 2022
99,2022-11-06 13:46:06.927454,Cynthia Martinez,Sep 2022,5.0,"Great Hotel, Great Service!!!!","Awesome hotel, great customer service Hector and Alexis were wonderful. Check in was very easy and pleasant. Over all great location, clean facility and most of all very kind and professional personnel, will be coming back and referring all my friends and family.",September 2022
100,2022-11-06 13:46:10.757049,Rum,Sep 2022,5.0,Great staff. Great hotel.,Wonderful hotel. Perfect service. Concierge Abdul was great. I will recommend the hotel. Also the location very convenient. The room was super clean and large. I loved it for a weekend trip but would also book it for business trips or other occasions.,September 2022
101,2022-11-06 13:46:10.780036,Rafael A,Sep 2022,5.0,Chicago trip,Amazing staff very friendly  Héctor was so helpful and super nice The building is really nice and clean  You dont need to wait for u room it’s ready once u get the bullding. I highly recomende it……………..,September 2022
102,2022-11-06 13:46:11.013771,corey s,Sep 2022,5.0,Family trip,Hector at the front desk was amazing. Great hotel to stay at. easy to get to and in the mix of everything. Rooms are nice and clean and all the employees were very nice. Hector again was patient and helpful.,September 2022
103,2022-11-06 13:46:11.064494,Bilal B,Aug 2022,4.0,Excellent  experience,Jose and staff made sure our stay was excellent.  Would stay there again next time chicago . The location is excellent.  Everything you want or want to do is within walking distance. The fitness center was nice. My sons really enjoyed it,August 2022
104,2022-11-06 13:46:12.168017,Antoinette P,Aug 2022,1.0,Horrible experience,"The staff was incredibly rude and unfriendly. The AC in our room didn’t work consistently, at one point it was 86 degrees in our room. The AC unit was actually blowing hot air and every time we tried turning it off it turned backed on by itself! When I told front desk about the issue he barely cared. The only thing that saved us was that we were able to open the window a couple inches. The elevators were comical slow. No kidding we waiting 10 minutes for an elevator and then when it came it was full and we had to wait for another one! We also saw a big ass roach walking through the lobby!! We never got cleaning service our entire stay, not even clean towels or an extra roll of toilet paper. Needless to say I will never be returning and I will make sure I tell everyone I know…",August 2022
105,2022-11-06 13:46:12.195070,FarAway62300999121,Aug 2022,4.0,Awesome,Waived $25 fee. Service at check in was awesome Michael expedited the  room. For us early. Check in was easy.Lobby was clean.  We have always been happy with this chain and look forward to this four day stay in Chicago for the first time.  Can’t wait to try the restaurant.,August 2022
106,2022-11-06 13:46:12.215612,TazLem1982,Aug 2022,5.0,Great Hotel! Great Location!,"I just returned from a two night stay with Hilton Garden Inn. Location is great! Front desk staff was knowledgeable and accommodating. Room was clean and City view was nice!  There was no room service unless we asked for it, but it wasn't a big deal since we were only staying two nights. I would definitely consider this hotel next time I'm in Chicago!",August 2022
107,2022-11-06 13:46:12.243308,Jacki M,Aug 2022,5.0,Hilton,Hilton staff was wonderful..  helpful... Friendly... Just as we expected... The only downside was expensive parking... Not what we expected... And brewing a chain....we thought continental breakfast was included.,August 2022
108,2022-11-06 13:46:12.265299,Megan,Aug 2022,4.0,Great stay!,"We had a great time at the Hilton Garden Inn. Very central location, just blocks away from the river front and easily walkable to many spots! Also very accommodating, we had a great experience working with Chris at the front desk.",August 2022
109,2022-11-06 13:46:12.288017,Michael K,Aug 2022,5.0,Had a Company Managers Meeting here in August 2022,"I have stayed at this property  a few times in the past year. I always been very pleased with the location and all the amenities. I decided to have my company managers meeting here (10ppl) from Mon-Thursday. I worked with Elma to reserve the hotel rooms,the meeting room and catering for my event. Everything was perfect. The rooms were clean and all had great city views. The conference/meeting rooms on the 12th floor were very large, convenient and the catering set up were spot on. My team was very happy with the location and a few of them stayed a few extra nights to take in some of Chicago after the event. More restauaantes around then you can visit and EVERYTHING was within walking distance. We also took in a Cubs game one night and the RED line to Wrigley is a directly…",August 2022
110,2022-11-06 13:46:13.944648,Candace C,Aug 2022,5.0,Ms. Chalmers,"Chris the front desk clerk, greeted me as I entered in the building. He was very kind and efficient, he also gave me good information regarding local eateries and the Starbucks reserves. He’s definitely a keeper!",August 2022
111,2022-11-06 13:46:13.995158,Derrick C,Aug 2022,5.0,Christopher,"Christopher was very helpful and respective guy he made us feel very welcomed and treated us with nothing but respect, With the amount of other employees from different hotels I’ve been to they are all pretty mean but Christopher was very respectful I will definitely come back!",August 2022
