,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
74,2022-11-06 17:22:04.952447,5/5 Excellent,Jody,"Sep 24, 2022",,"The location was perfect! We could walk to almost everything. We felt very safe. (anywhere you go, you need to be aware of your surroundings)
The staff was the best! They were very friendly and helpful, always willing with greetings and suggestions.
Our room was clean and quiet. Would definitely stay there again!"
75,2022-11-06 17:22:04.984830,5/5 Excellent,Verified traveler,"Sep 24, 2022",,
76,2022-11-06 17:22:05.003257,5/5 Excellent,Andrea,"Sep 23, 2022",,"Very central, room was very clean and hotel is nice and quiet!"
77,2022-11-06 17:22:05.016268,5/5 Excellent,Michael,"Sep 23, 2022",,"Fast, courteous service"
78,2022-11-06 17:22:05.031351,4/5 Good,Kim,"Sep 21, 2022",,
79,2022-11-06 17:22:05.043269,5/5 Excellent,James,"Sep 21, 2022",,"Great location, clean, friendly and close to the river walk."
80,2022-11-06 17:22:05.065476,4/5 Good,Verified traveler,"Sep 25, 2022",Chicago trip,Front desk staff was really helpful.  Great location.
81,2022-11-06 17:22:05.082413,4/5 Good,Skye,"Sep 25, 2022",PERFECT location!,Location perfect. We had a river view which is a must. Room extremely small- though expected for downtown. Bed too soft for our needs and fan only had auto option for air so we couldn’t keep it on for white noise. Dealt with it coming on and off throughout the night.
82,2022-11-06 17:22:05.107539,5/5 Excellent,Christi,"Sep 25, 2022",,"There weren't a lot of options in the pantry, but there is a 7-11 right down the street. Hotel was close to the trains and sights."
83,2022-11-06 17:22:05.138937,5/5 Excellent,Joe,"Sep 25, 2022",,It was great
84,2022-11-06 17:22:05.159075,5/5 Excellent,Jody,"Sep 24, 2022",,"The location was perfect! We could walk to almost everything. We felt very safe. (anywhere you go, you need to be aware of your surroundings)
The staff was the best! They were very friendly and helpful, always willing with greetings and suggestions.
Our room was clean and quiet. Would definitely stay there again!"
85,2022-11-06 17:22:05.180547,5/5 Excellent,Verified traveler,"Sep 24, 2022",,
86,2022-11-06 17:22:05.197443,5/5 Excellent,Andrea,"Sep 23, 2022",,"Very central, room was very clean and hotel is nice and quiet!"
87,2022-11-06 17:22:05.216200,5/5 Excellent,Michael,"Sep 23, 2022",,"Fast, courteous service"
88,2022-11-06 17:22:05.300826,4/5 Good,Kim,"Sep 21, 2022",,
89,2022-11-06 17:22:05.393342,5/5 Excellent,James,"Sep 21, 2022",,"Great location, clean, friendly and close to the river walk."
90,2022-11-06 17:22:05.420788,4/5 Good,Verified traveler,"Sep 25, 2022",Chicago trip,Front desk staff was really helpful.  Great location.
91,2022-11-06 17:22:05.482954,4/5 Good,Skye,"Sep 25, 2022",PERFECT location!,Location perfect. We had a river view which is a must. Room extremely small- though expected for downtown. Bed too soft for our needs and fan only had auto option for air so we couldn’t keep it on for white noise. Dealt with it coming on and off throughout the night.
92,2022-11-06 17:22:05.580758,5/5 Excellent,Christi,"Sep 25, 2022",,"There weren't a lot of options in the pantry, but there is a 7-11 right down the street. Hotel was close to the trains and sights."
93,2022-11-06 17:22:05.614206,5/5 Excellent,Joe,"Sep 25, 2022",,It was great
94,2022-11-06 17:22:05.670904,5/5 Excellent,Jody,"Sep 24, 2022",,"The location was perfect! We could walk to almost everything. We felt very safe. (anywhere you go, you need to be aware of your surroundings)
The staff was the best! They were very friendly and helpful, always willing with greetings and suggestions.
Our room was clean and quiet. Would definitely stay there again!"
95,2022-11-06 17:22:05.692160,5/5 Excellent,Verified traveler,"Sep 24, 2022",,
96,2022-11-06 17:22:05.746009,5/5 Excellent,Andrea,"Sep 23, 2022",,"Very central, room was very clean and hotel is nice and quiet!"
97,2022-11-06 17:22:05.779681,5/5 Excellent,Michael,"Sep 23, 2022",,"Fast, courteous service"
98,2022-11-06 17:22:05.890359,4/5 Good,Kim,"Sep 21, 2022",,
99,2022-11-06 17:22:05.928001,5/5 Excellent,James,"Sep 21, 2022",,"Great location, clean, friendly and close to the river walk."
100,2022-11-06 17:22:06.005390,4/5 Good,Verified traveler,"Sep 25, 2022",Chicago trip,Front desk staff was really helpful.  Great location.
101,2022-11-06 17:22:06.076746,4/5 Good,Skye,"Sep 25, 2022",PERFECT location!,Location perfect. We had a river view which is a must. Room extremely small- though expected for downtown. Bed too soft for our needs and fan only had auto option for air so we couldn’t keep it on for white noise. Dealt with it coming on and off throughout the night.
102,2022-11-06 17:22:06.108732,5/5 Excellent,Christi,"Sep 25, 2022",,"There weren't a lot of options in the pantry, but there is a 7-11 right down the street. Hotel was close to the trains and sights."
103,2022-11-06 17:22:06.157304,5/5 Excellent,Joe,"Sep 25, 2022",,It was great
104,2022-11-06 17:22:06.181353,5/5 Excellent,Jody,"Sep 24, 2022",,"The location was perfect! We could walk to almost everything. We felt very safe. (anywhere you go, you need to be aware of your surroundings)
The staff was the best! They were very friendly and helpful, always willing with greetings and suggestions.
Our room was clean and quiet. Would definitely stay there again!"
105,2022-11-06 17:22:06.198205,5/5 Excellent,Verified traveler,"Sep 24, 2022",,
106,2022-11-06 17:22:06.224624,5/5 Excellent,Andrea,"Sep 23, 2022",,"Very central, room was very clean and hotel is nice and quiet!"
107,2022-11-06 17:22:06.284789,5/5 Excellent,Michael,"Sep 23, 2022",,"Fast, courteous service"
108,2022-11-06 17:22:06.307550,4/5 Good,Kim,"Sep 21, 2022",,
109,2022-11-06 17:22:06.332725,5/5 Excellent,James,"Sep 21, 2022",,"Great location, clean, friendly and close to the river walk."
110,2022-11-06 17:22:06.349669,4/5 Good,Sara,"Aug 22, 2022",,
111,2022-11-06 17:22:06.366105,4/5 Good,Shannon,"Aug 22, 2022",,
112,2022-11-06 17:22:06.382343,5/5 Excellent,Verified traveler,"Aug 22, 2022",Great place to stay.,"Nice, competent staff, friendly, knowledgeable about hotel and surrounding area.  Very clean room, quiet, comfortable."
113,2022-11-06 17:22:06.401490,5/5 Excellent,Michael,"Aug 22, 2022",Great Hotel & Location,Great location!  Room was clean and front desk service staff were very helpful.
114,2022-11-06 17:22:06.419118,4/5 Good,Andrew,"Aug 22, 2022",,"It was a fine hotel, a little dated in a couple of ways but nothing major. Would definitely stay again."
115,2022-11-06 17:22:06.433356,3/5 Okay,Daniel,"Aug 22, 2022",,Staff was great
116,2022-11-06 17:22:06.451465,5/5 Excellent,David J.,"Aug 20, 2022",,Everyone was friendly and the room was clean. It did have a slight mildew or smoky smell. But i jist dealt with it. Perfect location. I'll be back.
117,2022-11-06 17:22:06.499005,5/5 Excellent,Rogelio,"Aug 20, 2022",,Great location. Breakfast staff nice & courteous.
118,2022-11-06 17:22:06.517299,4/5 Good,Leona,"Aug 17, 2022",Great but small,"The front desk people at this location were all amazing especially Michael he was always pleasant to talk with.  I feel terrible his is the only name I paid attention to.

The cleaning staff is a different story and I blame the supervisor the most.  We were in room 1906, we had a late checkout at 1:00pm.  When we brought the luggage carts up to load everything we still had an hour till checkout.  Well the supervisor assumed because he saw us with the carts we had left the room & told he cleaner.  So we were taking a nap before getting on a 22 hour train ride back to the east coast.  She knocked not only waking us back the knock but walked into the room too.  Thank goodness it wasn't one of the times my husband decided to strip down.

The room was small and made even smaller by all the luggage we had for the trip, see we had been in Chicago for 10 days total due to my husband's work convention.  They do not have chair height toilets which because of how small the bathroom was made it very difficult for me to get up.   

Then there was the laundry room.  It has one washer and dryer it was very clean & safe as you had to have your room key to get in.  The washer did a great job the dryer not so much.  After spending $ 13 dollars anything made of cotton was still wet & I had to hang in our already small over filled room.  I will say when I went to the front desk they did refund $10.

The location was very central to everything downtown by either walking or bus.

I'd stay again"
119,2022-11-06 17:22:06.537968,5/5 Excellent,Victor,"Aug 16, 2022",,
120,2022-11-06 17:22:06.557388,4/5 Good,Sara,"Aug 22, 2022",,
121,2022-11-06 17:22:06.574839,4/5 Good,Shannon,"Aug 22, 2022",,
122,2022-11-06 17:22:06.593741,5/5 Excellent,Verified traveler,"Aug 22, 2022",Great place to stay.,"Nice, competent staff, friendly, knowledgeable about hotel and surrounding area.  Very clean room, quiet, comfortable."
123,2022-11-06 17:22:06.618782,5/5 Excellent,Michael,"Aug 22, 2022",Great Hotel & Location,Great location!  Room was clean and front desk service staff were very helpful.
124,2022-11-06 17:22:06.635435,4/5 Good,Andrew,"Aug 22, 2022",,"It was a fine hotel, a little dated in a couple of ways but nothing major. Would definitely stay again."
125,2022-11-06 17:22:06.652570,3/5 Okay,Daniel,"Aug 22, 2022",,Staff was great
126,2022-11-06 17:22:06.677467,5/5 Excellent,David J.,"Aug 20, 2022",,Everyone was friendly and the room was clean. It did have a slight mildew or smoky smell. But i jist dealt with it. Perfect location. I'll be back.
127,2022-11-06 17:22:06.692523,5/5 Excellent,Rogelio,"Aug 20, 2022",,Great location. Breakfast staff nice & courteous.
128,2022-11-06 17:22:06.712862,4/5 Good,Leona,"Aug 17, 2022",Great but small,"The front desk people at this location were all amazing especially Michael he was always pleasant to talk with.  I feel terrible his is the only name I paid attention to.

The cleaning staff is a different story and I blame the supervisor the most.  We were in room 1906, we had a late checkout at 1:00pm.  When we brought the luggage carts up to load everything we still had an hour till checkout.  Well the supervisor assumed because he saw us with the carts we had left the room & told he cleaner.  So we were taking a nap before getting on a 22 hour train ride back to the east coast.  She knocked not only waking us back the knock but walked into the room too.  Thank goodness it wasn't one of the times my husband decided to strip down.

The room was small and made even smaller by all the luggage we had for the trip, see we had been in Chicago for 10 days total due to my husband's work convention.  They do not have chair height toilets which because of how small the bathroom was made it very difficult for me to get up.   

Then there was the laundry room.  It has one washer and dryer it was very clean & safe as you had to have your room key to get in.  The washer did a great job the dryer not so much.  After spending $ 13 dollars anything made of cotton was still wet & I had to hang in our already small over filled room.  I will say when I went to the front desk they did refund $10.

The location was very central to everything downtown by either walking or bus.

I'd stay again"
129,2022-11-06 17:22:06.737602,5/5 Excellent,Victor,"Aug 16, 2022",,
130,2022-11-06 17:22:06.757770,4/5 Good,Sara,"Aug 22, 2022",,
131,2022-11-06 17:22:06.784401,4/5 Good,Shannon,"Aug 22, 2022",,
132,2022-11-06 17:22:06.810505,5/5 Excellent,Verified traveler,"Aug 22, 2022",Great place to stay.,"Nice, competent staff, friendly, knowledgeable about hotel and surrounding area.  Very clean room, quiet, comfortable."
133,2022-11-06 17:22:06.827292,5/5 Excellent,Michael,"Aug 22, 2022",Great Hotel & Location,Great location!  Room was clean and front desk service staff were very helpful.
134,2022-11-06 17:22:06.843094,4/5 Good,Andrew,"Aug 22, 2022",,"It was a fine hotel, a little dated in a couple of ways but nothing major. Would definitely stay again."
135,2022-11-06 17:22:06.857361,3/5 Okay,Daniel,"Aug 22, 2022",,Staff was great
136,2022-11-06 17:22:06.874746,5/5 Excellent,David J.,"Aug 20, 2022",,Everyone was friendly and the room was clean. It did have a slight mildew or smoky smell. But i jist dealt with it. Perfect location. I'll be back.
137,2022-11-06 17:22:06.889708,5/5 Excellent,Rogelio,"Aug 20, 2022",,Great location. Breakfast staff nice & courteous.
